item_id,item_price,product_type
B300,1904.5,F081
F4313,8,F403
B22538,2275,I395
B6608,41312,E049
I8919,540.5,H03
B29745,1275.5,H844
H416,2611,J008
D1900,604.5,G21
B762,1238,F269
D5931,240,C948
C4865,57.5,B961
I1626,764.5,H233
B06399,1005,C521
J0782,1031,E450
H7660,432,I506
G7187,4798,J789
B4382,864,G393
B27307,684,C874
E0103,636.5,E036
C1871,2102,D163
E8147,16864,C931
H8109,1635,J007
B18238,80,H312
D7412,572.5,F191
G9736,1148.5,I578
B24432,4704.5,B0400
B02852,864,B0541
J88,860.5,F45
B03541,617.5,F622
B5268,1267,C996
D2094,105.5,D588
H9800,2473.5,I775
B22590,2479,C455
F6632,953.5,D635
H4072,7488,E279
B1600,14112,H192
B21526,2236.5,C455
C0966,9609.5,F35
E4614,953.5,J565
J2627,313.5,F941
E8618,1164,F163
B21130,428.5,H428
F4316,2496,C45
B09562,291,I695
J0428,60.5,C31
C5395,444.5,D055
I5031,316.5,B24
I3880,20544,J85
B14468,76160,B422
B20674,208,I411
J2786,220.5,G061
B07145,417.5,D744
G3418,1360,J041
B06222,1581,H069
I7061,17568,B0004
E7676,2013,C637
I3445,1008.5,I481
C8126,5068.5,B0233
H7602,704,C903
G4994,1765,H428
B3210,3900.5,E998
C1724,828.5,C376
H9955,556.5,J247
B14004,252.5,B0355
E8709,2556.5,B2
D2744,1958,I966
H5610,825.5,G835
B07111,1584,D163
G1816,1049.5,I522
B24304,313.5,D744
B25562,2784,J587
I5423,2528,H640
J8751,979,F604
D8093,508.5,G609
B11202,573,I856
B24872,732.5,D215
H0187,889.5,B36
E0774,412.5,J441
J5545,256,B804
B21746,1276.5,G999
H9908,24032,B617
F2072,412.5,E337
F9546,1180.5,F276
C5402,857.5,B546
B6691,2259,D045
B15842,22368,C427
I6846,819,H640
I8519,25603,I765
B03493,844.5,F34
I2137,729.5,D635
B07222,535.5,E741
H080,556.5,J839
F6290,1869,J189
D5552,28236.5,E457
B7445,1216,H915
B5514,633.5,C487
G671,896,B0541
B11008,792,I46
B06006,400,I744
E7685,1065.5,C31
B7459,669.5,J86
F849,3808,D755
F1992,1638,G751
G9845,1604.5,B544
C1638,364.5,B384
J2910,483.5,F609
J3690,12182,D009
B6332,41481.5,I915
B09061,1353.5,I556
B6759,729.5,J498
B26721,371.5,I956
F2082,1033.5,I324
E7228,7648,E693
H2407,857.5,H088
D7676,1216,E616
E8788,1411,E088
B05625,7328,D990
G5738,1593.5,G659
I7469,953.5,F358
I7744,294,B455
I7318,1916.5,B163
H2731,4896,C874
B6352,123.5,J843
B18186,953.5,C106
F0308,1699,B301
B0054,4448,D24
H008,704,J770
E6240,371.5,I406
B02804,444.5,D055
B6923,1180.5,H916
D631,284.5,E014
C4166,1350.5,B741
B18422,1212.5,B0451
I3481,4291,I353
B04301,217.5,D544
B15224,1212.5,B0097
B23595,956.5,H881
B32831,444.5,J031
H2133,1020.5,G180
B30489,1149,B364
J7333,476.5,F972
C589,1725,F299
B8894,1120,F6
G5519,486.5,D833
E1379,918.5,B762
G3075,2420.5,D534
H5275,176,G633
H4439,726.5,H738
F1059,8896,C128
I5736,77472,C427
F8266,918.5,D142
F6501,13708.5,D593
B11456,2468,B5
E0526,976,H124
H280,732.5,J035
F2306,24.5,D544
B19749,412.5,H562
E1744,3168,E76
B0851,1276.5,G186
E0919,1120,G244
B18572,1113.5,D635
G9982,2112,G661
G161,1990,G55
D7322,3139,D571
G6565,10080,D593
H2924,4640,D184
J3814,1987,I435
I7575,1018.5,B0239
D1965,953.5,E631
J2113,300.5,E292
B29460,473.5,B945
C5453,1091.5,B588
E2376,5032,B587
F9782,2733.5,F276
C6781,2844.5,B2
C391,1224,I045
F3119,1517,C949
I9674,1593.5,E762
J4994,1595.5,H844
B10785,705.5,E93
B06286,475,F861
D944,13072,B417
C0459,1626.5,C645
B09419,4156.5,H701
H6413,1091.5,B762
D4435,432,G673
I0969,1248,F688
D9317,1146,H023
F5281,2275,J723
J1392,3104,J82
E7341,26073.5,D184
I9958,1002,B713
J463,573,B0059
B0311,3500.5,B0386
F4089,636.5,H03
E8141,2793.5,D606
J8026,5249.5,I437
J0142,540.5,C056
J0218,438,G319
B00411,1148.5,F276
B25952,666.5,H233
H7453,4768,F637
D0170,953.5,I522
B15288,5728,C128
G5291,636.5,J375
C7025,1276.5,H881
B18342,313.5,I522
C9245,1248,J650
J4853,384,J833
B0562,464,H203
E3681,1002,B0152
B29427,3139,I247
C1674,9878,H962
B21836,2396.5,G0
B30273,764.5,I259
I8047,1062.5,D934
C5465,288,J004
B19974,5526,G483
D7070,748.5,B961
H501,2448,D47
J6729,531,D289
B4590,11462,E449
D9008,163,C724
F2610,745.5,B508
I1077,924.5,J593
I98,4398.5,E530
F1522,1196,I909
H4187,1094,C951
J0812,700.5,H607
G2766,550,B0367
B13825,3843,E017
B07014,220.5,E594
B06820,1840,J77
B14481,73152,C953
H7651,1728,I04
H0275,1281.5,C328
B2633,316.5,H428
B00827,1146,I735
J7191,1437,J359
G0617,861,J658
B27680,316.5,J231
B2654,18557,D561
D1357,4579,H457
B5530,2877,H371
B05967,1149,F94
D6919,63680,C765
H1828,12355,H127
C5258,21029,F403
B31572,3453,G687
H5107,640,F524
B27278,80,B0036
B08921,2233.5,I191
D8304,1264,F353
B0783,119680,G941
F1012,1888,E620
B7804,7420.5,C376
B01034,576,B0373
B17490,1276.5,B0344
B01020,457.5,H277
J6394,633.5,E244
I7438,6076.5,C457
B31883,1596.5,E605
G2180,3168,B2
B7100,1275.5,G822
B22127,745.5,G406
H2935,2449.5,I481
F1947,405,C874
F3054,13088,J227
I3140,412.5,F858
E3048,572.5,G200
B21990,412.5,F347
F8765,1725,F123
H4385,1049.5,H195
B04881,412.5,H701
H467,47664,D38
B08392,156.5,F416
G7208,1885.5,C359
F6733,1273.5,B419
J4,636.5,H34
E2742,927,F427
B339,1632,D528
F2531,1005,J833
E6553,3801.5,F812
B4039,2432,E967
B24936,636.5,J839
B6004,1684.5,F067
F4251,1811.5,C167
D1403,4492.5,C738
B32284,2720,J864
B12231,1020.5,F757
B13691,1411,F622
G963,1888,I857
B4126,875.5,F609
B0673,30464,B422
F7224,1958,E358
E848,1146,C193
B10019,4492.5,D265
D4808,6092.5,G763
B4141,518,H844
H1477,156.5,I558
G4589,1149,H47
B26537,448,E340
B19572,28936.5,F403
E5233,2678,E458
C4449,256,H312
F2899,14368,D990
B28979,1120,C874
J1536,6016,B0083
D8850,700.5,I834
B25792,1296,B049
D9645,538.5,E297
F7383,512,I506
I4221,1596.5,B0541
H6646,752,G120
I9532,700.5,F849
D7310,381,E91
C8505,768,E452
I2786,2909.5,C167
J0226,503,J247
C7146,560,E560
C4800,573,F537
C6601,2022,D517
B0410,7616,B0330
B11181,380.5,B713
E2228,2400,C38
B30738,272,C839
H8791,1146,H791
F0566,691,H059
B13109,636.5,D928
B20938,921.5,G120
D7829,342,D055
H9405,23019,J878
J5623,2528,J882
C958,1999,B0349
D0157,61744,C427
F9385,2873.5,J780
B32487,2208,D619
E986,1033.5,C740
G3636,572.5,I597
B27160,16937.5,J750
J7773,2520,J780
C5903,538.5,B046
B3145,489.5,G387
B25468,457.5,F751
D2371,3313.5,B0331
E3956,1261,C645
G5061,704,J290
B25915,383.5,G648
J7213,947.5,B253
F0420,1388,J041
E4334,512,H934
F7130,956.5,E832
H7098,1664,J843
E9420,688.5,G295
F8359,4176,C051
B19958,3453,H025
B31523,8288,C376
C6438,1238,G512
F0544,5032,B77
C0733,3644.5,F276
B27188,7171,E515
D9242,1296,H994
C1162,3168,F381
B23167,1437,H47
G8093,950,I088
B05123,444.5,G870
G617,390,J247
B18176,3068.5,H141
E2344,956.5,D126
F5768,1555,C003
C4407,14825.5,H027
I456,2012.5,E646
B32332,2122.5,I595
H6424,860.5,E65
B19732,2128,G498
C496,1913.5,H791
B26935,320,J879
B14943,188.5,E034
D7345,435,I236
G425,1888,E877
B26618,1120,H249
C7957,892.5,B236
C8125,1402.5,J565
B31915,11168,D184
C1658,5368,I536
B32623,9504,F126
B12355,1494.5,B0541
J590,30464,F689
B30853,680,J582
B546,4640,I189
I4503,892.5,B840
J730,3182,D657
I4778,1278.5,C111
B10286,1437,G659
E4719,2013,E222
C7859,2208,I815
B17453,412.5,H233
F6003,1817.5,G483
C6780,636.5,H701
D4159,316.5,D24
H9537,403,C874
F4647,230,E340
B7221,7328,B0304
J7737,952,B810
H5776,6336,E279
H3591,864,F915
B15518,1022,G555
J1723,5443,C376
F8507,508.5,I744
I4475,953.5,E309
B1868,156.5,E821
D3581,1596.5,E986
D4825,476.5,F459
B01542,1722,G12
E6322,4448,B0304
B31634,1596.5,E998
H5130,1502.5,F609
C838,6046,B151
F2590,2108.5,D844
C168,720,B667
E3922,601.5,G323
G7052,106,C874
B6558,537.5,B945
G2574,544,F972
B23554,4576,C331
H9316,1689.5,G0
D9986,851,G456
C8736,486.5,H071
D8442,535.5,E304
G9369,1715,G708
B31892,9142,I310
H1295,608,I797
G5767,569.5,J601
H3809,284.5,D678
B11173,2363.5,F655
B01554,1913.5,C645
G5721,316.5,F34
B27356,336,E232
I4685,1472,H791
B13307,1699,I927
B15454,572.5,F441
E7924,6496,C874
D32,1296,B0509
E823,688,F604
I0831,572.5,B406
B13079,665,J652
B13885,480,J865
D3895,956.5,G733
J5251,1020.5,J181
B5285,304,C948
B0361,6048,J375
H1010,6186.5,E19
J8874,83,J854
E3808,864,D055
B14127,928,B619
B13780,2556.5,E452
I5728,1082.5,B751
F6244,281.5,B421
C3156,188.5,I577
E3933,1433.5,C996
H6998,729.5,H088
D9249,1408,E76
B14119,220.5,B0071
I2276,934,B9
B4121,7648,C874
J4542,8160,B943
C4440,6624,G48
C6190,478.5,D584
G8536,406,I25
H1695,5123,J641
E3159,1120,C64
G545,5155,D809
B13216,2336,D424
B30893,316.5,E18
H6796,6464,E967
D9890,508.5,J651
E3212,761.5,J65
I7705,668.5,H494
H3348,1600,G62
J3756,1140,E338
C1467,4768,C128
H424,435,J20
H3340,284.5,F834
F5750,476.5,F609
J9024,3744,D646
G8278,377.5,D113
G8337,3417.5,I121
D8753,2076.5,G793
H9743,9388.5,H173
B22720,864,I023
B6067,7072,B0083
G7689,444.5,E97
D1198,526,H341
J3424,31644,F403
B18242,188.5,C593
D0083,2013,D363
F5858,2010,J725
B384,800,C903
C852,7724.5,B417
D7365,633.5,F566
D7688,285,J309
B16152,313.5,C839
F7525,1113.5,J73
I3440,3008,B391
G7141,1878,H85
C8842,601.5,E227
B13372,2010,G023
B17116,1916.5,I506
D5100,2444.5,J023
H1287,2800,E017
G9498,409.5,J498
B02675,1920,I481
B7624,2743,B0411
F4201,764.5,B713
J8363,1149,I577
G2697,752,G000
H0709,790,F698
B65,31974,C099
C6792,8928,G598
G9414,9888,D045
E372,4579,J51
D5580,83177.5,B422
D5535,7860.5,D197
B26804,540.5,J839
B6517,2868,G661
C491,572.5,J839
B11097,6566,C25
E4789,23744,G887
H1627,2716.5,E669
G8680,6987.5,C953
B16821,42624,H551
C2065,1084.5,D113
D8223,4412.5,G824
B8888,636.5,C724
C2695,473.5,J498
J4340,1342,E309
I0703,1177.5,D646
B23287,310,D32
B5934,9568,D561
I0643,572.5,B713
I8744,9568,G598
J0738,1152,J839
D9150,1072,G71
I3856,10145.5,F036
E5923,1123,F609
F8256,508.5,H701
G6910,6745.5,I461
B28479,1916.5,H931
D5289,2204.5,F441
B32314,959,B713
B7074,1123,F524
E1692,1472,B0226
C4074,4055,E924
F4987,1725,H987
E9853,921.5,C52
E5424,1264,B931
F808,3020.5,H203
B26290,2396.5,I000
J3820,1088.5,I69
D5998,828.5,D880
F0245,1049.5,J498
F1047,956.5,E56
E9840,2819,I520
C2733,1149,J035
J2898,1062.5,E988
B07370,1437,I890
G8120,1904,I324
F2158,419.5,H652
B02240,60,J173
D9795,1811.5,J242
F9494,1699,H994
B5331,2275,F652
J2141,2013,D363
C7085,252.5,F348
H2766,1069.5,B945
F6095,3409.5,D197
C8266,915.5,H467
B23037,2301,E095
B32126,2301,C530
B12259,3184,I49
J3562,96,H277
B22060,636.5,C466
B2598,1725,E222
H7933,1212.5,D717
B05064,1062.5,C884
B3800,1692.5,B5
I8224,2249.5,B0041
J4444,918.5,D711
D905,880,J125
F8798,828.5,I577
B05195,793.5,C065
H0501,1987,E434
I0060,877,D302
B06863,1725,E036
E6703,19168,G827
D9493,1091.5,E147
D9186,864,E253
D6847,1411,I315
J3329,5379,B0330
C072,2203,J780
D3840,1248,B0025
I1915,872.5,C874
F6641,566,H071
J3506,2877,B2
C4524,1725,J658
J4507,1008,I121
E0521,1123,F78
B3108,4029,G687
B07263,4227,B0096
I5569,5120,B212
C6341,412.5,F508
C2405,2048,I386
I8102,864,J508
E9053,1437,G496
I1933,5155,J333
B8653,2534,F814
J871,241.5,I506
C5135,2445,J375
G9381,478,G364
E9412,1056,C389
B0800,2133,G661
C607,1987,D844
G2074,5400,E484
B13796,2088,B859
H917,1149,G786
H4322,1584,B0465
F0032,917.5,F783
B21577,907,C909
F6294,825.5,E819
J7873,3168,J041
D504,2010,C193
B24170,105.5,B0496
F8340,2102,F269
E6090,1103,B606
B1558,1360,B846
G1316,2059,D311
F569,188.5,J839
I5683,3484.5,J943
G7526,2355,B545
H2556,7200,G269
B6900,572.5,B964
J0482,572.5,G822
J2832,11686,G77
F3448,269,F292
B28238,5443,F797
D0837,3168,C161
G740,4003,C847
B14123,918.5,J126
D3337,408,B461
G3330,1340.5,H766
B0619,1437,G561
I720,3139,B756
D3077,185.5,J07
B05675,1872,F814
I3240,2236.5,B617
E7023,1149,J337
J5214,1584,H933
B26004,3036.5,B2
B3305,864.5,I597
E6403,5126,B0122
D1474,1725,J543
B2645,1376,J770
H1114,3360,C238
J6510,470,G117
B16277,1091.5,C802
G589,380.5,B0120
D8787,412.5,C645
C2601,1987,E205
B08019,2131,B008
B21153,907,J843
D3448,2563,F652
H4211,1149,G314
J4136,1725,H621
E3080,5123,J641
F0086,2013,F701
F398,2185.5,I415
H2125,3916.5,C31
G5740,1411,J41
D5116,1588,B0098
H8713,2976,H141
B21951,828.5,E440
B31800,1062.5,B762
B10621,1437,J375
H8422,3052.5,C637
B11287,1722,C037
B24670,1017.5,C150
H996,2013,J815
B5287,760,C786
B06961,2013,H701
B04549,1088,D632
J9373,1595.5,H753
B13754,1434,E915
B01078,1149,D236
F8987,44349,F403
D8313,1897.5,D363
G6841,1248,F662
H9060,956.5,F996
B05746,1002,C645
J4736,1319,J208
H2681,796.5,B2
H0416,2010,G818
D4641,1388,I404
B0342,1273.5,H352
G2489,1120,B505
J7665,1411,C555
B19276,1149,C506
J2508,5516.5,J543
J276,2880,E046
H295,1820,F622
C9861,2013,D711
B18137,224,F628
B26022,10022,D009
F3120,20768,B756
G6797,2013,H621
C2150,380.5,I
B05376,636.5,D934
B21266,21324.5,C099
J0768,3830,C494
F4661,889.5,D833
B20670,1276.5,I168
B10289,905.5,G318
E3390,1372.5,D055
I6948,1209.5,H753
B8597,1418.5,E988
H9814,440.5,I606
B03234,1725,D363
B6465,4995,J333
G6965,1123,C424
H2551,918.5,D61
B03162,892.5,J582
B4951,464,H854
B27178,1972.5,F622
B14649,1440,G751
B04667,2142.5,B0459
F8415,1062.5,E988
D3862,1981,B0304
J2033,1699,J992
H0393,124.5,B64
C0752,892.5,B580
J9198,1123,I315
D2953,1146,C431
C5731,2076,F609
I8883,10051,B0304
E9776,1357.5,B945
G0757,409.5,F277
B05516,1552,J068
F247,413.5,I801
B3762,561.5,J800
C8360,448.5,C510
B18210,864,E253
F3450,284.5,D529
B0379,619,G0
E2135,113.5,C874
J0990,1741,C74
B26858,1888,B0344
B30445,1437,D462
I1228,188.5,G107
G4467,316.5,I834
B5034,1254,E036
F7518,412.5,I069
F2710,630.5,F916
E4046,79360,G941
J7912,4443.5,B417
G4407,2851,E409
J1150,870,C051
F4331,953.5,D844
B26708,732.5,C164
D1925,1084.5,C543
H8766,2272,F760
B10961,304,B727
B03749,7984,B417
B27408,1414,D32
B14720,95,G648
B4882,592,G191
B12919,1316.5,B945
B10548,1889,G661
B00094,627,F081
E5691,3840,E757
B20803,14080,D184
C656,1434,D793
G0351,252.5,I874
E0597,3168,D408
J8434,49280,C
B23030,2013,E222
F5504,956.5,H195
D149,538.5,J270
B7030,1728,C107
H4216,1276.5,G898
B00881,2044.5,C68
E970,2275,H457
I4321,198.5,F972
G0317,2013,E036
B21559,601.5,D589
J2664,1264,H753
B16037,1600,B94
B25528,188.5,E014
F9287,3032.5,C68
B9419,1788.5,J86
F3802,1123,J872
E6371,195,H043
J4780,1894,B242
J9494,406,G102
C1199,1152,F494
H0100,905.5,H203
B26501,3139,C421
H6364,1722,G803
J5853,409.5,D055
B15808,5149,D561
J2341,448,H388
B6473,633.5,D184
B24260,720,B327
I7203,595.5,B713
B05098,4838,B417
H5318,2848,B0059
C0479,956.5,E644
G0321,11136,B417
B24063,1656,H1
J787,284.5,G210
B02325,764.5,G597
C5101,910,B741
G5963,1869,B0351
J3486,2108.5,H701
C0160,1395,J906
B05960,866.5,B931
D4787,2560,F199
B3265,700.5,F968
E4349,1140,J498
E7896,220.5,G822
D9121,1411,B529
D6704,1411,H874
B15007,1264,D737
J3119,993.5,C758
B06496,1232.5,I127
D9307,11520,H509
J3540,220.5,I023
F0297,1699,D880
F1218,5184,F427
D5575,2793.5,B62
B0696,624,B0120
B02697,12448,H603
B31272,1064,H607
E8047,960,E552
B4226,5155,E991
E1657,2528,H753
F0461,2488,C161
B17225,348.5,C882
D4023,18272,J015
J0352,4368,D184
G7995,866.5,D985
B24362,13478,D009
B22985,1091.5,B236
B10446,889.5,E309
D9807,15694,G464
J3583,4999.5,E413
J64,1248,C903
B01324,412.5,E057
H5250,16128,C970
I4560,1046,J232
E7667,1094,J86
D8200,2563,C56
C7857,2013,B0484
C4802,304,H284
C0708,1437,F081
G9066,1071,J999
B08657,153.5,C874
D0444,892.5,I577
B20327,432,B0120
J2211,2574.5,G822
B0219,1146,C42
G2682,793.5,G379
G903,416,D055
B19272,460.5,G201
B20057,4128,J82
B18482,711,I69
C8324,1267,C768
H6072,1005,I245
E7225,2275,E057
J6819,2058,I305
J1638,1368,F99
J8366,572.5,I945
E7954,316.5,F883
F075,1116.5,C489
B15039,348.5,H03
B13616,1276.5,G636
B3682,5875,E523
B05446,1008,E609
B2652,4521.5,H599
I9668,1987,F622
D458,1036.5,G822
F9026,2563,C127
E2066,889.5,F53
G3181,4276,G864
B10185,10656,D009
F8369,2563,E057
B9829,2301,E810
I4344,1177.5,J770
B25175,1699,C31
B27318,1011,E192
B9520,1434,E387
J3272,944.5,I069
G0219,3715,J977
G2775,1146,D839
G3733,784,H203
J3462,604.5,H689
E7201,2851,H729
H3812,947.5,D142
F3279,572.5,I506
D2789,5094,B417
G9864,866.5,E253
F1627,1022,C996
F7570,1612.5,F566
H0790,1699,B529
F3727,3196.5,B0540
B9629,345.5,B049
I2965,13596.5,C331
B981,1008,I454
B02480,1543.5,F622
D189,910,D529
I5556,1888,C888
E3140,24000,J172
I7179,1244.5,F34
B22049,2678,I606
H9805,1031,D683
B14172,395449.5,D184
D083,2420.5,I252
B00962,1440,D645
F3783,1756.5,E274
B32738,694,F622
E3101,1149,I426
C4972,5071.5,E068
B08417,2563,J627
B23379,30112,G960
B02551,2524.5,D91
B12869,14498.5,F987
B5055,3139,D934
B25606,1276.5,H092
J7479,1699,I749
E2537,1987,I749
I3069,1604.5,B544
I1666,944.5,I135
B20264,1149,B423
G0429,1434,I37
I1299,1436.5,J86
H4894,1146,I735
B17724,6019,J133
B17990,7488,D593
B03595,3008,D561
B10453,1149,F650
G9372,2848,D556
J1198,1296,J582
B3037,2580,C431
I6000,473.5,I069
J1163,921.5,E452
F7188,8582,G352
C2193,2013,E296
C3228,4448,B619
H34,508.5,I506
B7087,476.5,B406
B05839,1248,H884
B03176,7017.5,C421
C2480,4835,D045
G4791,17305.5,J259
D8547,1321.5,C356
E9063,712,J393
G0105,1699,H086
H8180,1232.5,H023
G6799,1248,H930
B05305,956.5,F939
C5159,3165,E036
D116,7171,F144
B12162,1264,H564
B25761,11696,J871
B11843,1276.5,E438
B09465,1319,D48
I6459,979,B741
I2587,1238,C328
B32260,892.5,F191
B0087,2556.5,J543
B30253,1031,E253
J0138,1437,B0484
D2924,537.5,I069
I1944,1987,J36
F2557,7132.5,I858
B8854,15456,F403
G9349,714,H467
B10233,1120,E114
C6587,828.5,B003
B25206,1699,I749
G2441,1273.5,I529
H9149,979,G89
C5713,1206.5,B741
C9326,1437,I901
H0735,1782,H200
C4158,2534,C456
B6528,976,B0152
H9208,144,H562
B13355,1987,G206
E941,1008,B0146
J3565,1062.5,J792
B11916,377.5,E467
G3407,889.5,F374
I2881,1753.5,J598
J7209,1267,G032
B07761,2272,J99
C3191,813,G608
F9074,1062.5,I834
I7607,5702,F534
J2225,5155,J333
D1645,640,D399
H7587,2816.5,H963
J6315,432.5,C874
F2394,9248,D561
B6737,2298,H861
B0151,1324.5,B713
F7288,1059.5,I495
E0319,316.5,J583
I1838,284.5,D521
B15385,2013,E222
E3365,11072,B0490
H7440,1433.5,I903
D6741,1436.5,B732
B25646,1149,E279
D4231,1497.5,C874
B15052,8352,D881
G0450,371.5,B0077
B31980,985.5,D992
I1334,272,F269
J5077,918.5,C548
B04397,1978,H562
D0435,905,F251
G3534,2563,B962
E3976,20105.5,E967
E7666,25359.5,D184
B07642,2275,D839
J4050,1699,E382
J4963,1120,D933
G9131,1889,F79
E3397,568.5,D334
I7855,956.5,G822
F1480,953.5,I522
B12925,1782.5,E986
B01498,1823.5,J410
B12061,457.5,C510
J2138,1195,I083
I0339,252.5,I870
H1645,947.5,J582
E0275,2460.5,G0
G4495,412.5,E337
C0953,12902,J961
I4878,1656,J489
B8044,636.5,H881
I5722,11776,B417
F842,1278.5,C111
E7077,2275,E984
B02947,1120,J151
B23601,4096,H130
B30836,8360,D778
E383,1094.5,B0405
F6447,1149,D030
I3052,1884.5,B708
C5842,1644.5,I356
F0548,5540,B0400
E4033,2833,B003
E7128,2325.5,J410
B21541,316.5,F915
C0936,1739.5,C51
I3043,866.5,E253
F4219,1437,I176
F0704,2013,F032
I7478,1359,F549
C9905,4944,E382
E7268,5376,I817
B20659,1564.5,F353
G5900,864,I49
J8645,633.5,E309
I1753,1052.5,H542
I9035,3916.5,G0
G3303,532.5,E220
H0724,1088.5,E646
B18508,3936,D528
B15583,640,F353
E9392,1404,B0225
B00888,1149,H049
B953,892.5,B0228
B07483,2275,H05
D9221,760,I113
B21325,1248,E832
G5611,429.5,G192
E6815,512,G61
B23744,3715,G498
B1924,1005,J173
B00712,1434,C52
G2808,1722,H791
C486,43416,F403
I7851,1177.5,C007
E890,1837,C31
G3305,2007,E183
B17193,953.5,C065
I6360,802.5,B0215
B5171,2848,D249
B6107,272,B713
I9598,4262,C42
E641,1152,F662
B18466,1052,B155
B890,1296,C31
H2011,2332.5,I817
B3528,2013,E865
H7051,3888,H542
I9284,2588.5,D941
C6094,1772.5,B878
E221,1123,D05
B03516,1472,B052
F1737,1097.5,G751
J4529,2576,B137
G2264,4297.5,J789
C6622,2208,D941
H4571,2102,J247
E654,1437,J035
D0522,1276.5,I834
J8961,1382,D248
F9176,11168,I986
I699,2013,E694
F5199,1344,J168
C6048,1916.5,E988
F7405,1593.5,C193
G0255,332.5,D101
C4456,1434,C645
H9725,10528,C874
D6851,5872,E986
D5187,246,F902
B24641,755,E183
D464,1209.5,C466
C1832,1566.5,I305
B13805,3168,B516
F803,3245.5,D517
B10555,1267,B630
J3696,1376,I834
C8121,1869,B2
D8705,1276.5,J780
C7826,5088,D249
H2469,1837,J436
I4706,4569.5,J086
B20858,1062.5,F909
I1606,2756,D289
B30265,400,E340
B8066,672,F622
D9717,1549,G844
H6596,1434,H274
C9533,230,F269
H3010,1584,F774
G0250,636.5,J181
F7222,384,D765
B10159,1064,B485
B18919,2793.5,J086
H9414,2010,I885
C9871,444.5,C593
B6976,486.5,H233
C3958,2528,E447
H6864,1725,F582
J5385,1465.5,J004
B15927,576,H631
B3556,1149,B2
B2888,118,D055
B8366,592,F437
G3361,764.5,G038
J691,12784,G765
B03559,604.5,B0432
D0986,2080,D034
B9719,1520.5,E343
B23832,1177.5,G180
I9908,1356,E986
C3106,608,G30
F9960,647,H163
B09023,7228.5,D772
B30773,960,C828
C1823,936,G870
D5087,1123,E372
G9875,30368,G765
B7512,2563,H388
B14639,444.5,G607
I0815,732.5,E746
B25334,3600,B0269
B14005,4128,G122
B23447,1062.5,I942
I749,3763,J684
J8791,1722,I735
H8445,2482.5,B860
B4235,878,I023
J3091,1276,C791
H0089,4230,H844
B3565,1149,G131
E555,70368,D184
B27641,622,F609
H8043,3168,J333
H5953,2848,H428
B29589,3808,I858
I7582,188.5,F300
B586,691,G572
G8540,1152,I088
B2729,272,H979
B11648,378,C349
B20665,1699,D059
F7739,791,H399
C9966,864,C31
B18549,1436.5,G318
E0446,1555,C270
B7787,2876.5,B2
B09260,595.5,J270
B04161,294,B727
B1420,18278,J259
B20578,80,D765
H4405,1472,F427
I5432,889.5,B0152
E151,208,I023
B29349,1321.5,C874
J5394,29,E747
H6360,1321.5,J432
H5145,115,D604
I0481,1696,D350
B6629,956.5,D854
E7325,1747,B0304
E9213,409.5,D588
B1818,1071,E068
D8846,316.5,H233
H7517,2240,I834
F6817,924.5,J397
G910,370,C874
E640,851,H388
H306,2301,J658
B03614,537.5,C065
B368,1152,D570
E2136,1552,J033
B0082,604.5,C828
B21730,816,J234
B27458,915.5,E524
H7482,1353.5,H781
E9416,58560,C427
D6520,8288,D990
J8712,149.5,B961
H2362,1296,F622
E3055,6029,C637
H8610,2073.5,B0304
H4020,1222.5,B198
E6735,22368,H551
C6604,7744,E998
J7652,4121.5,I121
I5417,8832,C642
G9432,697.5,E556
B02372,3427,J333
G7178,4867,F267
D0891,17,C874
I5092,991,E79
F5261,9088,D057
H9625,8288,B0330
H2895,697.5,H088
J6013,1699,F07
D5136,2816,E208
G1222,1379.5,F912
J5142,896,J858
B18145,73568,D184
I7103,1725,J658
B26477,887,F510
C2043,979,J926
B1284,1264,B0410
B03605,2208,G936
C3306,887,B0290
G2275,1224,H735
E6582,1084.5,G186
B17145,1072,D833
F142,4899,F208
D8891,633.5,B713
J6760,1052.5,F276
F9644,348.5,I577
H081,1584,G936
I3410,195,C277
C111,1596.5,E71
I842,4890.5,I310
F1105,1971,B923
J1036,5040,E998
J3651,1005,C774
I0598,2716.5,G389
B31630,5443,D932
E1427,9568,J222
C1529,318.5,G512
E7545,950,D954
C9880,12736,F293
B24447,540.5,D927
F7215,543.5,D589
B14602,345.5,J780
B4127,956.5,C874
G6809,784,H387
D0879,604.5,F426
G317,973,G844
F9060,9856,B0099
D2206,377.5,J368
J6145,2268.5,G0
E5904,412.5,H738
J0542,828.5,B840
B9678,79680,B617
E3356,73545.5,G867
B2457,2940.5,D050
G1771,220.5,F251
G4766,2208,H141
H5528,1725,H47
B01097,40772.5,B0375
I0451,2304,B0238
B02878,17740.5,D009
I1270,316.5,C138
B03750,1254,F609
C056,704,B0304
C957,384,J833
C5773,1760,J284
C3125,889.5,D635
C2438,1593.5,C167
C8365,2496.5,E654
B23970,1113.5,D980
C6405,1437,H803
D7572,825.5,E956
C1941,700.5,B840
G0233,1276.5,C874
B9181,535,D392
C5649,1568,G823
B17820,166,B594
C1013,796.5,D746
D2486,2476.5,E471
G1655,1238,G673
B31003,1888,E702
E3316,60717,F403
B27669,5760,E279
J1523,1881.5,E211
C5766,185.5,H85
B26912,31.5,C31
H9115,431.5,I607
F4550,2233.5,B0412
J5152,163,J926
B31895,388,F072
