UNIQUE_ID,Rev_17_GeoPod,Rev_17_B,Rev_17_C,Vol_17_GeoPod,Vol_17_B,Vol_17_C,Rev_17_GeoPod_Logistics,Rev_17_GeoPod_HR,Rev_17_GeoPod_Finance,Vol_17_GeoPod_Logistics,Vol_17_GeoPod_HR,Vol_17_GeoPod_Finance,Vol_17_Death_Event,Vol_17_Birth_Event,Vol_17_COA,Vol_17_COA_Win,Rev_17_D,Rev_17_E,Rev_17_F,Rev_17_G,Rev_17_H,Rev_17_I,Vol_17_D,Vol_17_E,Vol_17_F,Vol_17_G,Vol_17_H,Vol_17_I,Ind_2013_pushback,Ind_2014_pushback,Ind_2015_pushback,Ind_2016_pushback,Ind_2017_pushback,DataCorp_Market_Share,Major_competitor_market_share,Other_competitor_market_share,Tenure_months,Market_Segment,Sub_Segment,Sales_Person_Jun_17,RSM_Jun_17,Director_Jun_17,VP_Jun_17,Sales_Person_Dec_17,RSM_Dec_17,Director_Dec_17,VP_Dec_17,Discount_17,Count_Entities,Count_Jurisdicion,Price_Point,Vol_16_GeoPod_Logistics,Vol_16_GeoPod_HR,Vol_16_GeoPod_Finance,Vol_16_D,Vol_16_E,Vol_16_F,Vol_16_G,Vol_16_H,Vol_16_I
2312,3669,0,0,13,0,0,380,0,3289,1,1,11,0,0,0,0,737,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.77,0.15,0.08,52,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,5,8,0.1,1,11,0,1,0,0,0,0,0
2325,8598.45,0,0,31,0,0,361,0,8237.45,1,1,29,1,1,0,0,0,0,0,37,0,0,0,0,0,37,0,0,0,0,0,0,0,0.78,0,0.22,35,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.05,3,24,0.21,1,29,0,7,0,0,0,0,0
2345,17285.89,0,0,64,0,0,327.89,1220,15738,1,2,61,7,0,0,0,5155,0,0,36,0,0,38,0,0,36,0,0,0,0,0,1,0,0.85,0.09,0.06,80,Large Business,Multinational Banks,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.14,10,44,0.4,1,76,1,36,0,0,0,0,0
2432,10302.75,0,0,37,0,0,361,0,9941.75,1,1,35,0,0,0,0,0,0,0,133,0,0,0,0,0,133,0,0,0,0,0,0,0,,,,286,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0.05,22,13,0.21,1,35,0,0,0,0,69,0,0
2434,8671,0,0,29,0,0,0,0,8671,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0.07,251,Small Business,Small Business,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0,2,29,0.31,0,29,0,0,0,0,0,0,0
2456,4865,0,0,17,0,0,380,0,4485,1,1,15,0,0,0,0,110,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.94,0,0.06,253,Small Business,Small Business,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,4,11,0.08,1,15,0,4,0,0,0,0,0
2461,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.14,185,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,5,0.07,0,7,0,1,0,0,0,0,0
2476,7824.2,0,0,29,0,0,0,0,7824.2,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.19,0.03,123,Small Business,Small Business,SP126,M9,D7,VP 2,SP126,M9,D10,VP 1,0.1,1,29,0.19,0,29,0,0,0,0,0,0,0
2503,255766.85,1538.46,134000,3787,21,62,342.6,1566.12,253858.13,4,16,3767,145,242,6,2,63804.63,0,1925,2727,0,0,1071,0,16,2986,0,0,0,0,0,0,0,0.68,0.09,0.22,46,Large Business,Multinational Banks,SP124,M16,D13,VP 2,SP124,M16,D18,VP 1,0.77,2683,51,-0.19,2,3715,12,1225,0,12,2,0,0
2529,24447.21,0,0,172,0,0,181.41,0,24265.8,1,1,170,1,4,0,0,7297,0,0,85,13000,0,77,0,0,85,2,0,0,0,0,0,0,0.94,0,0.06,54,Large Business,Multinational Banks,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.52,29,41,0.02,1,165,0,64,0,0,0,2,0
2562,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.71,218,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0,1,5,0.08,1,4,0,0,0,0,0,0,0
2601,8970,0,0,30,0,0,0,0,8970,0,0,30,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0.84,0,0.16,19,Large Business,Multinational Banks,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0,3,16,0.28,0,30,0,0,0,0,0,0,0
2611,5571.57,0,0,42,0,0,171.57,0,5400,1,1,40,2,3,0,0,1654,0,0,93,20750,0,19,0,0,93,4,0,0,0,0,0,0,0.85,0.02,0.13,138,Large Business,Multinational Banks,SP27,M11,D8,VP 2,SP27,M11,D10,VP 1,0.55,25,13,-0.42,1,39,0,24,0,0,0,0,0
2641,2840,0,0,10,0,0,0,0,2840,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,287,Small Business,Small Business,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.05,1,10,0.04,0,10,0,0,0,0,0,0,0
2671,15415.65,0,0,55,0,0,361,0,15054.65,1,1,53,2,2,0,0,220,0,0,10,0,0,4,0,0,11,0,0,0,0,0,0,0,0.96,0.02,0.02,33,Large Business,Credit Unions,SP68,M16,D13,VP 2,SP68,M16,D18,VP 1,0.05,40,7,0.56,1,53,0,4,0,0,0,0,0
2681,42302.52,326.08,0,279,2,0,190.64,1161.88,40950,1,5,273,3,8,0,1,16128,0,1200,95,0,0,400,0,108,192,0,0,0,0,0,0,0,0.81,0.08,0.12,239,Large Business,Multinational Banks,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.5,107,41,0.17,1,269,4,493,0,98,0,0,0
2696,25122.94,0,0,278,0,0,114.38,348.56,24660,1,3,274,3,2,0,0,1650,0,0,693,20746,0,35,0,0,693,3,0,0,0,0,0,0,0.76,0.01,0.22,177,Large Business,Multinational Banks,SP85,M7,D5,VP 2,SP17,M7,D5,VP 1,0.7,40,51,-0.12,1,281,2,138,0,0,91,3,0
2800,2065.3,0,0,8,0,0,361,0,1704.3,1,1,6,0,0,0,0,55,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,,,,93,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,2,6,0.01,1,6,0,2,0,0,0,0,0
2805,7045.2,0,0,40,0,0,228,0,6817.2,1,1,38,0,1,0,0,0,0,0,0,0,8900,2,0,12,0,0,1,0,0,0,0,0,,,,92,Large Business,Credit Unions,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.4,26,7,-0.26,1,36,0,0,0,0,0,0,1
2824,10468.77,0,0,92,0,0,145.77,0,10323,1,1,90,2,1,0,0,0,0,0,38,0,0,0,0,0,38,0,0,0,0,0,0,0,0.99,0,0.01,192,Small Business,Small Business,SP10,M11,D8,VP 2,SP10,M11,D10,VP 1,0.62,55,12,-0.29,1,90,0,0,0,0,0,0,0
2866,11985.95,0,0,54,0,0,285.95,0,11700,1,1,52,1,0,0,0,2044,0,3745.5,341,7623.8,0,15,0,26,341,3,0,0,0,0,0,0,0.87,0,0.13,42,Large Business,Multinational Banks,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.25,16,35,0.22,1,54,0,9,0,5,0,3,0
2871,42473.64,8290.7,0,307,55,0,176.24,0,42297.4,1,1,305,12,5,0,0,63693.03,0,0,1030,0,0,428,0,0,1030,0,0,0,0,0,0,0,0.1,0.84,0.06,,Large Business,Multinational Banks,SP117,M2,D2,VP 2,SP117,M2,D18,VP 1,0.54,48,51,0.22,1,338,2,380,0,0,121,0,0
2880,2093,0,0,7,0,0,0,0,2093,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0.4,133,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,7,0.07,0,7,0,0,0,0,0,0,0
2892,3251,0,0,9,0,0,0,1158,2093,0,2,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,0,0.5,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,5,0.07,0,7,2,0,0,0,0,0,0
2899,3669,0,0,13,0,0,380,0,3289,1,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,0,0.7,121,Small Business,Small Business,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,2,12,0.08,1,11,0,0,0,0,0,0,0
2932,1794,0,0,6,0,0,0,0,1794,0,0,6,0,0,0,0,0,0,0,58,0,0,0,0,0,58,0,0,0,0,0,0,0,0.67,0,0.33,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,6,0.07,0,6,0,2,0,0,0,0,0
2948,4904,325,0,18,1,0,380,39,4485,1,2,15,0,1,0,0,0,0,0,91,0,0,0,0,0,91,0,0,0,0,0,0,0,0.83,0,0.17,264,Large Business,Credit Unions,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0,5,7,0.11,1,14,1,0,0,0,27,0,0
2984,16701.66,0,0,92,0,0,232.56,0,16469.1,1,1,90,1,0,0,0,6431,0,0,8,0,0,96,0,0,8,0,0,0,0,1,0,0,0.11,0.69,0.2,192,Large Business,Multinational Banks,SP40,M19,D14,VP 2,SP40,M18,D18,VP 1,0.39,43,12,-0.01,1,90,0,90,0,0,0,0,0
2987,3071,0,0,11,0,0,380,0,2691,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0.1,43,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,3,7,0.1,1,8,0,1,0,0,0,0,0
3075,12239.8,0,0,112,0,0,139.8,0,12100,1,1,110,1,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,1,0,0,0.91,0,0.09,110,Large Business,Multinational Banks,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.63,7,51,-0.29,1,111,0,0,0,0,1,0,0
3096,2174,0,0,8,0,0,380,0,1794,1,1,6,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,203,Small Business,Small Business,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0,1,7,0.17,1,4,0,0,0,0,0,0,0
3172,12471.72,158.98,0,86,1,0,185.88,0,12285.84,1,1,84,0,0,0,0,303,0,0,52,5805,0,6,0,0,52,2,0,0,0,0,0,0,0.81,0,0.19,224,Large Business,Multinational Banks,SP136,M2,D2,VP 2,SP136,M2,D18,VP 1,0.51,27,27,-0.17,1,85,0,2,0,0,0,2,0
3228,23148.71,0,0,188,0,0,153.22,812.45,22183.04,1,3,184,0,5,0,0,2078,25860.09,0,89,0,0,12,198,0,89,0,0,0,0,0,0,0,0.93,0,0.07,275,Large Business,Multinational Banks,SP117,M2,D2,VP 2,SP117,M2,D18,VP 1,0.6,39,46,-0.08,1,179,2,13,168,0,0,0,0
3290,5980,0,0,20,0,0,0,0,5980,0,0,20,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.79,0,0.21,285,Small Business,Small Business,SP50,M9,D7,VP 2,SP50,M9,D10,VP 1,0,1,19,0.12,0,20,0,2,0,0,0,0,0
3291,34711.18,0,0,202,0,0,219.18,0,34492,1,1,200,10,10,0,0,4961,0,0,108,0,0,50,0,0,28,0,0,0,0,0,0,0,0.98,0.01,0.01,144,Large Business,Credit Unions,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.42,105,40,0.43,1,193,0,49,0,0,0,0,0
3604,13995.4,0,0,50,0,0,361,0,13634.4,1,1,48,1,0,0,0,1587,0,0,20,0,0,26,0,0,20,0,0,0,0,0,0,0,,,,127,Large Business,Credit Unions,SP68,M16,D13,VP 2,SP68,M16,D18,VP 1,0.05,33,10,0.27,1,49,0,27,0,0,0,0,0
3633,3487,0,0,55,0,0,380,1911,1196,1,50,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.75,0,0.25,136,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,5,0.02,1,4,49,0,0,0,0,0,0
3655,14134,0,0,48,0,0,380,0,13754,1,1,46,0,15,0,1,445,0,0,311,23250,11500,74,0,11,311,5,1,0,0,0,0,0,0.68,0.02,0.29,33,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0,15,21,0.24,1,29,0,13,0,0,0,0,0
3690,13515.74,0,0,143,0,0,120.74,0,13395,1,1,141,20,34,0,0,7114,0,8259.25,8,0,0,78,0,86,8,0,0,0,0,0,0,0,0.97,0,0.03,147,Large Business,Investment Firms,SP134,M2,D2,VP 2,SP134,M2,D18,VP 1,0.68,36,34,-0.37,1,125,0,229,1,82,0,0,0
3717,6042,0,0,22,0,0,361,0,5681,1,1,20,1,2,0,0,347,0,0,21,0,0,5,0,0,22,0,0,0,0,0,0,0,0.44,0.29,0.27,109,Large Business,Credit Unions,SP110,M9,D7,VP 2,SP110,M9,D10,VP 1,0.05,14,12,0.18,1,19,0,5,0,0,11,0,0
3777,3485.55,0,0,13,0,0,361,0,3124.55,1,1,11,2,0,1,0,249,0,0,814,0,0,1,0,0,814,0,0,0,0,0,0,0,0.06,0.69,0.25,98,Large Business,Credit Unions,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0.05,10,7,0.05,1,14,0,0,0,0,1139,0,0
3784,16995.8,52.17,0,340,1,0,61,950.8,15984,1,6,333,0,1,3,0,814.88,0,0,906,7998,0,18,0,0,903,2,0,0,0,0,0,0,0.8,0.12,0.08,24,Large Business,Multinational Banks,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.84,19,51,-0.56,1,339,5,348,0,0,358,2,0
3873,95707.07,751.5,159000,1809,4,135,67.23,102.44,95537.4,1,2,1806,71,59,7,0,42473.4,0,0,1338,13800,0,423,0,0,1338,3,0,0,0,0,0,0,0.9,0.03,0.07,168,Large Business,Investment Firms,SP85,M7,D5,VP 2,SP121,M12,D5,VP 1,0.82,996,49,-0.31,1,1749,1,503,0,0,0,3,0
3921,3370,0,0,12,0,0,380,0,2990,1,1,10,0,0,0,0,110,0,0,31,0,0,2,0,0,31,0,0,0,0,0,0,0,0.67,0,0.33,144,Large Business,Credit Unions,SP41,M8,D6,VP 2,SP41,M5,D16,VP 1,0,7,5,0.11,1,9,0,2,0,0,0,0,0
3924,33923.09,0,0,203,0,0,269.8,2234.37,31418.92,1,54,148,0,3,18,0,1835,0,0,218,8225,0,13,0,0,0,2,0,0,0,0,0,0,0.03,0,0.97,,Large Business,Multinational Banks,SP72,M16,D13,VP 2,SP72,M16,D18,VP 1,0.29,27,42,0.52,1,163,53,1,0,0,0,2,0
3939,979.65,0,0,6,0,0,236.21,0,743.44,1,1,4,1,0,0,0,2876,0,0,0,12250,0,15,0,0,0,2,0,0,0,0,0,0,0.8,0,0.2,287,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.38,4,3,-0.33,0,3,0,17,0,0,0,2,0
4013,2772,0,0,10,0,0,380,0,2392,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,287,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,1,9,0.07,1,8,0,0,0,0,0,0,0
4077,1704,0,0,8,0,0,0,0,1704,0,0,8,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,1,0,0,0,0,,,,169,Small Business,Small Business,SP95,M8,D6,VP 2,SP95,M5,D16,VP 1,0.29,1,8,-0.23,0,8,0,0,0,0,1,0,0
4146,2772,0,0,10,0,0,380,0,2392,1,1,8,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0.5,252,Large Business,Credit Unions,SP95,M8,D6,VP 2,Unassigned,Unassigned,Unassigned,Unassigned,0,2,8,0.11,1,16,0,0,0,0,0,0,0
4174,37221.9,0,2400,453,0,1,104.6,0,37117.3,1,1,451,40,28,1,0,14380.25,0,580,583,0,0,190,0,5,656,0,0,0,0,0,0,0,0.68,0.04,0.28,127,Large Business,Investment Firms,SP31,M12,D9,VP 2,SP31,M12,D5,VP 1,0.72,309,46,0.04,1,503,0,151,1,0,19,0,0
4198,7746.3,0,0,28,0,0,361,0,7385.3,1,1,26,0,0,0,0,486,0,0,14,0,0,9,0,0,14,0,0,0,0,0,0,0,0.86,0,0.14,208,Large Business,Credit Unions,SP119,M9,D7,VP 2,SP119,M9,D10,VP 1,0.05,13,12,0.18,1,26,0,7,0,0,0,0,0
4250,11588.8,0,0,45,0,0,332.69,0,11256.11,1,1,43,0,0,0,0,1556.5,0,0,395,0,0,13,0,0,395,0,0,0,0,0,0,0,,,,22,Large Business,Multinational Banks,SP43,M11,D8,VP 2,SP43,M11,D10,VP 1,0.12,13,10,0.12,1,42,0,12,0,0,222,0,0
4276,8946.76,0,0,27,0,0,0,2895,6051.76,0,5,22,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,1,0.87,0,0.13,287,Large Business,Credit Unions,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.08,2,19,0.14,0,22,5,0,0,0,0,0,0
4348,51621.38,197.56,0,565,2,0,115.5,703.96,50801.92,1,5,559,3,3,0,0,18791.78,275,31961.4,599,-6168.78,0,244,1,349,0,-1,0,0,0,0,0,0,0.83,0.06,0.11,,Large Business,Multinational Banks,SP85,M7,D5,VP 2,SP17,M7,D5,VP 1,0.7,80,51,0.18,1,556,4,252,0,276,0,2,0
4354,6143.91,0,0,56,0,0,141.27,0,6002.64,1,1,54,0,2,0,0,1530,0,0,16,0,0,23,0,0,16,0,0,0,0,0,1,0,0.57,0.38,0.06,227,Large Business,Credit Unions,SP88,M11,D8,VP 2,SP69,M11,D10,VP 1,0.63,30,10,-0.39,1,49,0,37,0,0,0,0,0
4357,1875,0,0,7,0,0,380,0,1495,1,1,5,0,0,0,0,55,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,,,,85,Large Business,Credit Unions,SP113,Unassigned,Unassigned,Unassigned,SP113,Unassigned,Unassigned,Unassigned,0,1,6,0.1,1,5,0,1,0,0,0,0,0
4418,11702.67,0,0,57,0,0,0,0,11702.67,0,0,57,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,47,Small Business,Small Business,SP3,M9,D7,VP 2,SP3,M9,D10,VP 1,0.31,4,46,0.05,0,53,0,0,0,0,0,0,0
4442,14483.1,168.78,0,94,1,0,197.34,0,14285.76,1,1,92,0,1,0,0,358,0,0,101,0,0,6,0,0,9,0,0,0,0,0,0,0,0.53,0.41,0.06,164,Large Business,Multinational Banks,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.48,11,45,-0.17,1,91,0,15,0,0,0,0,0
4444,19730.07,0,0,103,0,0,240.78,733.74,18755.55,1,3,99,1,1,0,0,114,0,0,36,0,21978,23,0,73,36,0,1,0,0,0,0,0,0.91,0.01,0.08,209,Large Business,Credit Unions,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.37,15,48,0.03,1,99,2,62,0,66,0,0,1
4528,1704.3,0,0,6,0,0,0,0,1704.3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.43,242,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.05,1,6,0.01,0,6,0,0,0,0,0,0,0
4551,11944.29,0,0,45,0,0,342.89,0,11601.4,1,1,43,5,5,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0.98,0,0.02,36,Large Business,Credit Unions,SP25,M9,D7,VP 2,SP25,M9,D10,VP 1,0.1,6,41,0.12,1,42,0,5,0,0,0,0,0
4612,633.36,0,0,7,0,0,128.36,0,505,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.78,0,0.22,32,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.66,2,6,-0.64,1,5,0,1,0,0,0,0,0
4627,13959.93,129.39,0,118,1,0,151.29,0,13808.64,1,1,116,0,2,0,0,158,0,0,62,0,0,6,0,0,62,0,0,0,0,0,0,0,0.87,0,0.13,259,Large Business,Multinational Banks,SP43,M11,D8,VP 2,SP43,M11,D10,VP 1,0.6,38,34,-0.16,1,112,0,28,0,0,0,0,0
4649,13143.25,0,0,47,0,0,361,0,12782.25,1,1,45,0,2,0,0,101,0,0,10,0,0,2,0,0,10,0,0,0,0,0,0,0,0.06,0.82,0.12,156,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.05,15,20,0.21,1,43,0,8,0,0,0,0,0
4687,6659,0,0,23,0,0,380,0,6279,1,1,21,0,0,0,0,2364,0,0,6,0,0,12,0,0,6,0,0,0,0,0,0,0,,,,92,Large Business,Credit Unions,SP133,M9,D7,VP 2,SP133,M9,D10,VP 1,0,6,16,0.24,1,21,0,26,0,0,0,0,0
4723,4707.14,0,0,37,0,0,0,0,4707.14,0,0,37,3,0,0,0,0,0,0,8,0,0,0,0,0,149,0,0,0,0,0,0,0,0.82,0,0.18,64,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0.57,8,22,-0.42,0,40,0,0,0,0,0,0,0
4742,2473,0,0,9,0,0,380,0,2093,1,1,7,1,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0.82,0,0.18,39,Large Business,Credit Unions,SP37,M8,D6,VP 2,SP37,M5,D16,VP 1,0,2,7,0.11,1,8,0,0,0,0,0,0,0
4750,558.11,0,0,7,0,0,113.11,0,445,1,1,5,0,0,0,0,2942,0,0,0,0,0,10,0,0,36,0,0,0,0,0,0,0,0.98,0,0.02,184,Large Business,Credit Unions,SP130,M11,D8,VP 2,SP87,M11,D10,VP 1,0.7,4,6,-0.66,1,5,0,5,0,0,0,0,0
4784,556.86,0,0,7,0,0,112.86,0,444,1,1,5,16,7,79,0,498,0,0,1299,0,0,3,0,0,0,0,0,1,0,0,1,0,0.03,0.02,0.95,,Large Business,Multinational Banks,SP43,M11,D8,VP 2,SP5,M14,Unassigned,Unassigned,0.7,6,5,-0.66,1,90,1,0,0,0,0,0,0
4817,14339.84,0,0,70,0,0,259.58,395.51,13684.75,1,2,67,11,0,0,1,179,0,0,171,0,0,5,0,0,0,0,0,0,0,0,0,0,0.98,0,0.02,275,Large Business,Multinational Banks,SP40,M19,D14,VP 2,SP40,M18,D18,VP 1,0.32,8,36,0.11,1,78,1,14,0,0,0,0,0
4852,10263,0,0,57,0,0,228,347.4,9687.6,1,2,54,0,2,0,0,4507,0,3468.8,51,13360,0,31,0,31,51,2,0,0,0,0,0,0,0.75,0.02,0.23,183,Large Business,Multinational Banks,SP24,M16,D13,VP 2,SP24,M16,D18,VP 1,0.4,16,27,-0.01,1,57,1,37,0,25,0,2,0
4878,32939.18,289.14,1800,291,2,1,169.03,850.15,31920,1,50,240,5,9,0,1,12726.35,0,11953.11,1218,11212,0,147,0,125,1218,2,0,0,0,0,0,0,0.74,0.03,0.23,31,Large Business,Multinational Banks,SP120,M19,D14,VP 2,SP120,M18,D18,VP 1,0.56,57,41,-0.02,2,210,49,84,0,115,1,2,0
4909,11077.95,0,0,39,0,0,0,0,11077.95,0,0,39,0,1,0,0,0,0,0,26,0,0,0,0,0,26,0,0,0,0,0,0,0,0.8,0,0.2,205,Large Business,Multinational Banks,SP108,M11,D8,VP 2,SP86,M11,D10,VP 1,0.05,9,12,0.21,0,38,0,1,0,0,0,0,0
4952,5112.9,0,0,18,0,0,0,0,5112.9,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,87,Small Business,Small Business,SP92,M8,D6,VP 2,SP132,M5,D16,VP 1,0.05,3,17,0.02,0,18,0,0,0,0,0,0,0
4954,12760.28,0,0,100,0,0,163.36,0,12596.92,1,1,98,1,0,0,0,2240.6,0,0,47,0,0,40,0,0,47,0,0,0,0,0,0,0,0.49,0,0.51,205,Large Business,Multinational Banks,SP102,M11,D8,VP 2,SP102,M11,D10,VP 1,0.57,71,12,-0.29,1,96,0,63,0,0,0,0,0
4961,1576,0,0,6,0,0,380,0,1196,1,1,4,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0.43,0,0.57,74,Large Business,Credit Unions,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,4,3,0.04,1,5,0,0,0,0,0,0,0
4969,12651.69,0,0,74,0,0,219.45,0,12432.24,1,1,72,1,0,0,0,17951.8,0,0,119,14390,0,147,0,0,119,2,0,0,0,0,0,0,0.97,0,0.03,274,Large Business,Multinational Banks,SP18,M16,D13,VP 2,SP18,M16,D18,VP 1,0.42,17,51,-0.05,1,73,0,144,1,0,47,2,0
5033,19736.43,6152.76,5000,189,54,2,133.22,0,19603.21,1,1,187,8,0,0,0,249,0,0,2,0,0,1,0,0,73,0,0,0,0,0,0,0,0.93,0.01,0.07,133,Large Business,Credit Unions,SP32,M19,D14,VP 2,SP32,M18,D18,VP 1,0.65,140,7,-0.22,1,195,0,0,0,0,0,0,0
5098,9734.65,0,0,35,0,0,361,0,9373.65,1,1,33,0,0,0,0,513,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,74,Small Business,Small Business,SP51,M19,D14,VP 2,SP51,M18,D18,VP 1,0.05,30,2,0.22,1,33,0,49,0,0,0,0,0
5138,7579.15,112.44,0,74,1,0,131.47,0,7447.68,1,1,72,0,0,0,0,3652.56,0,4525.94,31,0,0,77,0,46,31,0,0,0,0,0,0,0,0.76,0.02,0.21,224,Large Business,Multinational Banks,SP117,M2,D2,VP 2,SP117,M2,D18,VP 1,0.65,16,32,-0.41,1,72,0,19,0,50,0,0,0
5165,1495,0,0,5,0,0,0,0,1495,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,136,Small Business,Small Business,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,0,2,4,0.02,0,6,0,0,0,0,0,0,0
5213,16256.15,0,0,123,0,0,163.95,999.2,15093,1,5,117,6,1,0,0,1991,0,0,518,0,0,18,0,0,7,0,0,0,0,0,0,0,0.95,0,0.05,129,Large Business,Multinational Banks,SP20,M19,D14,VP 2,SP20,M18,D18,VP 1,0.57,22,51,-0.16,1,133,7,3,0,0,1,0,0
